id,name,awards,rating,division,province,city,rank
"825","['株洲市淞南中学']","{'NOIP普及': {'2017': [1, 1, 0], '2018': [0, 2, 0]}, 'NOIP提高': {'2018': [0, 1, 0]}}","190","F","湖南","株洲市","1828"
"3094","['贵阳北大培文学校']","{'CSP入门': {'2019': [1, 0, 0]}}","190","F","贵州","贵阳市","1829"
"3095","['南京市天正小学']","{'CSP入门': {'2019': [1, 0, 0]}}","190","F","江苏","南京市","1830"
"1101","['上海市进才实验中学', '上海进才实验中学', '进才实验中学']","{'NOIP普及': {'2015': [0, 1, 0], '2016': [1, 0, 1]}, 'CSP入门': {'2019': [0, 1, 0], '2020': [0, 1, 0]}, 'CSP提高': {'2020': [0, 1, 0]}}","189","F","上海","浦东新区","1831"
"1207","['沈阳市第二中学']","{'NOIP提高': {'2016': [0, 1, 0], '2017': [0, 2, 1], '2018': [1, 0, 0]}, 'CSP提高': {'2020': [0, 1, 0]}}","189","F","辽宁","沈阳市","1832"
"3369","['陕西师范大学附属中学分校']","{'CSP提高': {'2019': [0, 2, 0], '2020': [0, 2, 0]}, 'CSP入门': {'2020': [1, 0, 0]}}","189","F","陕西","西安市","1833"
"899","['广州市真光中学', '广州市长堤真光中学']","{'NOIP提高': {'2012': [1, 0, 0], '2016': [0, 1, 0], '2017': [0, 1, 1]}, 'NOIP普及': {'2013': [1, 0, 0]}}","189","F","广东","广州市","1834"
"2983","['北京市海淀区七一小学', '七一小学']","{'NOIP普及': {'2018': [0, 0, 1]}, 'CSP入门': {'2019': [0, 1, 0], '2020': [1, 1, 1]}}","189","F","北京","海淀区","1835"
"3899","['重庆市第七中学校', '重庆第七中学校', '重庆七中']","{'CSP入门': {'2019': [0, 3, 0], '2020': [1, 1, 1]}}","188","F","重庆","沙坪坝区","1836"
"713","['福建省长乐市梅花中学']","{'NOIP普及': {'2016': [1, 0, 0], '2017': [1, 0, 0]}}","187","F","福建","福州市","1837"
"3540","['四川省成都市第四十九中学校', '四川成都市第四十九中学', '四川省成都市第四十九中学', '成都市第四十九中学和美校区']","{'CSP入门': {'2019': [0, 3, 0], '2020': [0, 1, 0]}}","187","F","四川","成都市","1838"
"3293","['青云学校']","{'CSP入门': {'2019': [2, 3, 0]}}","187","F","湖南","未分区","1839"
"1121","['山东省滕州市第一中学新校']","{'NOIP提高': {'2017': [1, 0, 0], '2018': [0, 3, 0]}}","187","F","山东","枣庄市","1840"
"1624","['内蒙古杭锦后旗奋斗中学', '巴彦淖尔市奋斗中学']","{'NOIP提高': {'2010': [1, 0, 0], '2013': [1, 0, 0], '2017': [0, 1, 0], '2018': [0, 2, 0]}, 'CSP提高': {'2019': [1, 2, 0], '2020': [1, 0, 0]}}","187","F","内蒙古","巴彦淖尔市","1841"
"1249","['河南省驻马店高级中学']","{'NOIP提高': {'2017': [0, 1, 2], '2018': [1, 0, 0]}, 'CSP提高': {'2019': [0, 0, 1]}}","187","F","河南","驻马店市","1842"
"3454","['攀枝花市成都外国语学校']","{'CSP提高': {'2019': [0, 0, 1]}, 'CSP入门': {'2019': [0, 6, 0]}}","186","F","四川","攀枝花市","1843"
"2488","['北京市第十二中学钱学森学校', '北京市十二中学钱学森学校']","{'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}, 'CSP入门': {'2019': [0, 3, 0]}}","186","F","北京","丰台区","1844"
"4831","['杭州市丁兰实验中学']","{'CSP入门': {'2020': [0, 3, 0]}}","186","F","浙江","杭州市","1845"
"4760","['长沙市青少年宫']","{'CSP提高': {'2020': [0, 0, 1]}, 'CSP入门': {'2020': [1, 3, 4]}}","186","F","湖南","长沙市","1846"
"777","['安庆市高琦小学', '安徽省安庆市高琦小学']","{'NOIP普及': {'2013': [1, 0, 0], '2014': [0, 1, 0], '2015': [0, 2, 0], '2016': [1, 5, 0], '2017': [0, 0, 4], '2018': [0, 2, 0]}, 'CSP入门': {'2019': [0, 3, 0]}}","186","F","安徽","安庆市","1847"
"2365","['鸡西市第一中学', '鸡西市第一中学校']","{'NOIP普及': {'2018': [1, 1, 0]}, 'CSP提高': {'2019': [0, 0, 2], '2020': [0, 1, 0]}, 'CSP入门': {'2019': [1, 1, 0], '2020': [0, 1, 0]}}","186","F","黑龙江","鸡西市","1848"
"3536","['上海市浦东模范中学']","{'CSP入门': {'2019': [0, 1, 0], '2020': [1, 1, 0]}, 'CSP提高': {'2020': [0, 0, 1]}}","186","F","上海","浦东新区","1849"
"2426","['大连市第七十九中学', '大连市第79中学']","{'NOIP普及': {'2018': [1, 0, 0]}, 'CSP提高': {'2019': [0, 0, 1]}, 'CSP入门': {'2019': [1, 2, 0], '2020': [0, 1, 0]}}","185","F","辽宁","大连市","1850"
"2023","['江西省新余市新钢中学', '江西省新钢中学', '新钢中学']","{'NOIP普及': {'2013': [0, 2, 0]}, 'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}}","185","F","江西","新余市","1851"
"2287","['朝阳市第一高级中学', '朝阳市第一高中']","{'NOIP提高': {'2018': [1, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}}","185","F","辽宁","朝阳市","1852"
"4848","['东华大学附属实验学校']","{'CSP入门': {'2020': [2, 0, 0]}}","185","F","上海","松江区","1853"
"3445","['焦作市第十一中学']","{'CSP提高': {'2019': [0, 0, 2], '2020': [0, 3, 0]}, 'CSP入门': {'2020': [0, 1, 0]}, 'NOIP': {'2020': [0, 1, 0]}}","184","F","河南","焦作市","1854"
"1012","['中国中学', '上海市中国中学']","{'NOIP普及': {'2015': [0, 1, 0]}, 'NOIP提高': {'2016': [0, 1, 0], '2017': [1, 0, 0]}, 'CSP入门': {'2019': [0, 1, 0]}, 'NOIP': {'2020': [0, 1, 0]}}","184","F","上海","徐汇区","1855"
"917","['郴州市第一中学']","{'NOIP提高': {'2012': [1, 0, 0], '2015': [0, 1, 0], '2016': [1, 0, 1]}}","184","F","湖南","郴州市","1856"
"3287","['杨梓中学']","{'CSP提高': {'2019': [1, 0, 0]}}","184","F","湖南","未分区","1857"
"1650","['寿光市建桥学校']","{'NOIP普及': {'2014': [1, 2, 0], '2017': [0, 0, 1], '2018': [1, 0, 2]}, 'CSP入门': {'2020': [0, 5, 0]}}","183","F","山东","潍坊市","1858"
"2480","['古田县第一中学']","{'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}}","183","F","福建","宁德市","1859"
"2668","['东莞市南城阳光实验中学', '广东省东莞市南城阳光实验中学']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP入门': {'2019': [0, 1, 0], '2020': [0, 1, 0]}}","183","F","广东","东莞市","1860"
"993","['芜湖市绿影小学', '绿影小学', '安徽省芜湖市绿影小学']","{'NOIP普及': {'2016': [0, 2, 1], '2017': [0, 2, 0], '2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 0, 1]}, 'CSP入门': {'2019': [1, 2, 0], '2020': [0, 0, 2]}}","183","F","安徽","芜湖市","1861"
"726","['犍为外国语实验学校']","{'NOIP普及': {'2013': [0, 2, 0], '2015': [0, 1, 0], '2016': [1, 1, 2], '2017': [0, 4, 2]}, 'NOIP提高': {'2016': [0, 1, 0]}}","183","F","四川","乐山市","1862"
"1448","['雨花区泰禹小学', '泰禹小学', '长沙市雨花区泰禹小学', '长沙市雨花区砂子塘泰禹小学', '长沙市泰禹小学']","{'NOIP普及': {'2017': [0, 2, 0], '2018': [1, 2, 0]}, 'CSP入门': {'2019': [0, 3, 0]}}","183","F","湖南","长沙市","1863"
"2905","['宁阳县实验中学']","{'NOIP普及': {'2018': [0, 2, 0]}, 'CSP入门': {'2019': [0, 1, 0], '2020': [1, 0, 0]}}","183","F","山东","泰安市","1864"
"4623","['上海码趣学院']","{'CSP提高': {'2020': [1, 0, 0]}}","183","F","上海","静安区","1865"
"4625","['美伦国际学校']","{'CSP提高': {'2020': [0, 1, 0]}}","183","F","广东","佛山市","1866"
"4014","['郑州市郑中国际学校', '郑中国际', '郑中国际学校']","{'CSP入门': {'2019': [0, 2, 0], '2020': [2, 1, 0]}}","183","F","河南","郑州市","1867"
"1115","['扬州教育学院附属中学']","{'NOIP普及': {'2016': [0, 1, 0], '2017': [0, 1, 0], '2018': [1, 0, 0]}}","182","F","江苏","扬州市","1868"
"4642","['江门市第一中学景贤学校']","{'CSP提高': {'2020': [0, 1, 0]}, 'CSP入门': {'2020': [0, 1, 0]}}","182","F","广东","江门市","1869"
"1014","['盐城市大丰区新丰中学']","{'NOIP提高': {'2017': [1, 0, 0], '2018': [0, 1, 0]}}","181","F","江苏","盐城市","1870"
"3186","['威海市经济技术开发区皇冠中学', '威海市皇冠中学']","{'CSP入门': {'2019': [1, 1, 0], '2020': [1, 0, 0]}}","181","F","山东","威海市","1871"
"892","['齐贤中学', '柯桥区齐贤中学', '绍兴市柯桥区齐贤镇中学', '绍兴县齐贤中学']","{'NOIP普及': {'2013': [0, 1, 0], '2017': [1, 0, 1]}, 'CSP入门': {'2019': [0, 2, 0]}}","181","F","浙江","绍兴市","1872"
"3476","['安阳实验中学']","{'CSP入门': {'2019': [0, 2, 0]}}","180","F","浙江","未分区","1873"
"1386","['丽水中学']","{'NOIP提高': {'2017': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 3]}}","180","F","浙江","丽水市","1874"
"2491","['深圳科学高中']","{'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}}","180","F","广东","深圳市","1875"
"3056","['江苏省宜兴第一中学']","{'CSP提高': {'2019': [1, 0, 0]}}","180","F","江苏","无锡市","1876"
"3736","['福州第十六中学', '福建省福州第十六中学', '福州第十六中']","{'CSP入门': {'2019': [0, 3, 0], '2020': [0, 3, 2]}}","179","F","福建","福州市","1877"
"812","['贵州省安顺市第一高级中学', '安顺市第一高级中学', '安顺市一中']","{'NOIP提高': {'2011': [2, 0, 0], '2014': [3, 0, 0], '2017': [0, 1, 0]}, 'NOI': {'2015': [0, 0, 1]}}","179","F","贵州","安顺市","1878"
"4875","['南昌市诚正学堂']","{'CSP入门': {'2020': [2, 1, 0]}}","178","F","江西","南昌市","1879"
"775","['汕头市聿怀中学']","{'NOIP提高': {'2011': [1, 0, 0], '2012': [2, 0, 0]}, 'CSP入门': {'2019': [0, 2, 0]}}","178","F","广东","汕头市","1880"
"4784","['合肥市临泉路第二小学']","{'CSP入门': {'2020': [1, 0, 0]}}","178","F","安徽","合肥市","1881"
"4786","['丹阳市里庄初级中学']","{'CSP入门': {'2020': [1, 0, 0]}}","178","F","江苏","镇江市","1882"
"2524","['安徽省蒙城第一中学', '安徽蒙城第一中学']","{'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [1, 0, 0]}}","177","F","安徽","亳州市","1883"
"3128","['江苏省淮阴中学教育集团第二开明中学']","{'CSP入门': {'2019': [1, 1, 0]}}","177","F","江苏","淮安市","1884"
"2834","['南宁市凤翔路小学']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}, 'CSP入门': {'2019': [1, 0, 0], '2020': [0, 1, 0]}}","177","F","广西","南宁市","1885"
"4688","['重庆市南开两江中学']","{'CSP提高': {'2020': [0, 1, 0]}, 'CSP入门': {'2020': [0, 3, 1]}}","177","F","重庆","渝北区","1886"
"2736","['泸县梁才学校']","{'NOIP普及': {'2018': [0, 4, 2]}, 'CSP入门': {'2019': [1, 1, 0], '2020': [0, 1, 0]}}","177","F","四川","泸州市","1887"
"3578","['广州市越秀区二中应元学校']","{'CSP入门': {'2019': [0, 2, 0], '2020': [0, 1, 0]}}","177","F","广东","广州市","1888"
"858","['中央民族大学附属中学']","{'NOIP提高': {'2012': [1, 0, 0], '2013': [1, 0, 0], '2014': [0, 1, 0], '2016': [0, 1, 1], '2017': [0, 0, 2]}, 'NOI': {'2013': [0, 0, 1]}}","177","F","北京","海淀区","1889"
"4732","['郴州市第六中学']","{'CSP提高': {'2020': [0, 0, 1]}, 'CSP入门': {'2020': [1, 1, 0]}}","176","F","湖南","郴州市","1890"
"3099","['中央路小学']","{'CSP入门': {'2019': [1, 0, 0]}}","176","F","江苏","南京市","1891"
"3102","['宁波市行知实验小学']","{'CSP入门': {'2019': [1, 0, 0]}}","176","F","浙江","宁波市","1892"
"985","['同济大学第一附属中学']","{'NOIP提高': {'2014': [1, 1, 0], '2015': [0, 1, 0], '2016': [0, 1, 0], '2018': [0, 0, 1]}, 'CSP提高': {'2020': [0, 0, 2]}}","176","F","上海","杨浦区","1893"
"868","['安顺市第二高级中学', '安顺市二中', '贵州省安顺市第二高级中学', '贵州省安顺第二高级中学', '安顺二中']","{'NOIP提高': {'2010': [3, 0, 0], '2011': [5, 0, 0], '2012': [5, 0, 0], '2013': [3, 1, 0], '2017': [0, 1, 0], '2018': [0, 1, 0]}, 'NOI': {'2012': [0, 0, 2]}, 'CSP提高': {'2019': [0, 1, 0]}}","176","F","贵州","安顺市","1894"
"4645","['天津市和平区英才教育培训学校有限公司']","{'CSP提高': {'2020': [1, 0, 0]}, 'CSP入门': {'2020': [0, 1, 0]}}","176","F","天津","和平区","1895"
"3908","['石家庄市第四十一中学']","{'CSP入门': {'2019': [0, 3, 0], '2020': [1, 1, 1]}}","175","F","河北","石家庄市","1896"
"2947","['北京市海淀区万泉小学曙光校区']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP入门': {'2020': [1, 2, 0]}}","175","F","北京","海淀区","1897"
"2650","['上海市晋元高级中学附属学校', '晋元高级中学附属学校']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP入门': {'2019': [1, 1, 0]}}","175","F","上海","普陀区","1898"
"1684","['北京市东直门中学', '东直门中学']","{'NOIP普及': {'2013': [0, 1, 0], '2018': [0, 1, 0]}, 'NOIP提高': {'2017': [0, 1, 0], '2018': [0, 1, 0]}, 'CSP入门': {'2020': [0, 1, 0]}}","174","F","北京","东城区","1899"
"1078","['合肥师范附小三小']","{'NOIP普及': {'2015': [1, 0, 0], '2018': [0, 4, 0]}, 'CSP入门': {'2020': [0, 0, 2]}}","174","F","安徽","合肥市","1900"
"3322","['华南理工大学']","{'CSP提高': {'2019': [0, 1, 0]}}","174","F","广东","广州市","1901"
"1982","['大连市第三十九中学', '大连市第39中学', '大连第三十九中学']","{'NOIP提高': {'2017': [0, 0, 1], '2018': [0, 0, 1]}, 'CSP提高': {'2019': [0, 1, 0]}, 'CSP入门': {'2019': [1, 3, 0]}}","174","F","辽宁","大连市","1902"
"1835","['宜宾市翠屏区天立学校']","{'NOIP提高': {'2017': [0, 1, 0], '2018': [0, 1, 0]}, 'NOIP普及': {'2018': [0, 1, 2]}, 'CSP入门': {'2019': [0, 5, 0], '2020': [0, 2, 0]}}","174","F","四川","宜宾市","1903"
"3107","['教科实验中学']","{'CSP入门': {'2019': [1, 0, 0]}}","174","F","上海","闵行区","1904"
"3109","['永嘉县崇德实验学校']","{'CSP入门': {'2019': [1, 0, 0]}}","174","F","浙江","温州市","1905"
"4626","['巢湖市第二中学']","{'CSP提高': {'2020': [1, 0, 0]}}","174","F","安徽","合肥市","1906"
"4627","['大连理工附中']","{'CSP提高': {'2020': [1, 0, 0]}}","174","F","辽宁","大连市","1907"
"2390","['对外经济贸易大学附属中学']","{'NOIP普及': {'2018': [1, 0, 0]}, 'CSP提高': {'2019': [0, 1, 0]}, 'CSP入门': {'2019': [1, 0, 0]}}","174","F","北京","朝阳区","1908"
"4797","['合肥一六八玫瑰园学校东校区']","{'CSP入门': {'2020': [1, 1, 1]}}","174","F","安徽","合肥市","1909"
"809","['广东碧桂园学校']","{'NOIP普及': {'2014': [0, 1, 0], '2015': [0, 1, 0], '2016': [0, 0, 1], '2017': [0, 0, 1]}, 'NOIP提高': {'2016': [0, 1, 1], '2017': [0, 1, 2]}}","173","F","广东","佛山市","1910"
"2943","['柳州市德润中学']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP入门': {'2019': [1, 6, 0], '2020': [1, 0, 0]}}","173","F","广西","柳州市","1911"
"1767","['潮州市金山中学']","{'NOIP提高': {'2017': [0, 0, 2], '2018': [0, 2, 2]}, 'CSP提高': {'2019': [0, 0, 3]}}","173","F","广东","潮州市","1912"
"2825","['上海市民办新和中学']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [1, 0, 0]}, 'CSP入门': {'2019': [0, 1, 0]}}","173","F","上海","静安区","1913"
"3267","['贵阳市新世界国际学校']","{'CSP入门': {'2019': [2, 6, 0], '2020': [1, 0, 0]}}","173","F","贵州","贵阳市","1914"
"2397","['福州一中贵安学校']","{'NOIP普及': {'2018': [1, 0, 0]}, 'CSP提高': {'2019': [0, 1, 0]}, 'CSP入门': {'2019': [1, 0, 0], '2020': [0, 1, 0]}}","172","F","福建","福州市","1915"
"4746","['重庆市铜梁区巴川初级中学校']","{'CSP提高': {'2020': [0, 0, 1]}, 'CSP入门': {'2020': [1, 2, 1]}}","172","F","重庆","铜梁区","1916"
"2566","['益阳市第一中学', '湖南省益阳市第一中学']","{'NOIP提高': {'2013': [0, 1, 0], '2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 3, 0]}, 'NOIP': {'2020': [0, 0, 1]}}","172","F","湖南","益阳市","1917"
"1848","['新疆师范大学附属中学', '新疆维吾尔自治区新疆师范大学附属中学']","{'NOIP普及': {'2017': [0, 1, 0], '2018': [1, 1, 0]}, 'NOIP提高': {'2018': [0, 0, 2]}, 'CSP提高': {'2019': [1, 1, 0]}, 'CSP入门': {'2019': [0, 1, 0]}}","172","F","新疆","乌鲁木齐市","1918"
"3323","['浙江大学']","{'CSP提高': {'2019': [0, 1, 0]}}","172","F","浙江","杭州市","1919"
"2484","['江苏省阜宁中学']","{'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 0]}}","172","F","江苏","盐城市","1920"
"4761","['童程童美']","{'CSP提高': {'2020': [0, 0, 2]}, 'CSP入门': {'2020': [1, 1, 0]}}","171","F","江西","未分区","1921"
"968","['江苏省句容高级中学', '江苏省句容市高级中学']","{'NOIP提高': {'2012': [1, 0, 0], '2013': [0, 1, 0], '2014': [0, 1, 0], '2015': [0, 2, 0], '2016': [0, 0, 1], '2017': [0, 0, 2], '2018': [0, 2, 1]}, 'CSP提高': {'2019': [0, 0, 1]}}","171","F","江苏","镇江市","1922"
"3240","['沈阳市南昌初级中学', '南昌初级中学', '沈阳市南昌中学']","{'CSP提高': {'2019': [0, 0, 1], '2020': [0, 1, 0]}, 'CSP入门': {'2019': [2, 0, 0], '2020': [1, 0, 0]}}","171","F","辽宁","沈阳市","1923"
"1608","['洛阳市第一高级中学']","{'NOIP提高': {'2016': [0, 1, 0], '2017': [0, 1, 0], '2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 0, 1], '2020': [0, 1, 0]}, 'NOIP': {'2020': [0, 1, 0]}}","171","F","河南","洛阳市","1924"
"1607","['向阳小学', '上海徐汇向阳小学', '上海市徐汇区向阳小学', '上海市向阳小学']","{'NOIP普及': {'2015': [0, 1, 0], '2016': [0, 1, 0]}, 'CSP入门': {'2019': [1, 2, 0]}}","170","G","上海","徐汇区","1925"
"1267","['高密市豪迈中学', '山东省高密市豪迈中学']","{'NOIP普及': {'2015': [0, 2, 0], '2016': [0, 2, 0], '2017': [0, 0, 4], '2018': [0, 1, 0]}, 'CSP入门': {'2020': [1, 1, 1]}}","170","G","山东","潍坊市","1926"
"1462","['毕节市第一中学']","{'NOIP提高': {'2014': [1, 1, 0], '2015': [0, 3, 0], '2016': [0, 5, 0], '2017': [0, 2, 0], '2018': [1, 2, 0]}, 'CSP提高': {'2019': [1, 1, 0]}}","170","G","贵州","毕节市","1927"
"3829","['北京市第六十六中学（北址）', '北京市第六十六中学']","{'CSP入门': {'2019': [0, 1, 0], '2020': [0, 2, 0]}, 'CSP提高': {'2020': [0, 0, 1]}}","169","G","北京","西城区","1928"
"4652","['双流中学']","{'CSP提高': {'2020': [0, 2, 0]}}","169","G","四川","成都市","1929"
"731","['芜湖市第二中学']","{'NOIP普及': {'2015': [0, 6, 0], '2016': [1, 2, 2], '2017': [0, 1, 0]}}","169","G","安徽","芜湖市","1930"
"3787","['重庆谢家湾小学', '谢家湾小学', '重庆市谢家湾小学']","{'CSP入门': {'2019': [0, 2, 0], '2020': [1, 1, 0]}}","169","G","重庆","九龙坡区","1931"
"4698","['武汉法国国际学校']","{'CSP提高': {'2020': [0, 0, 1]}, 'CSP入门': {'2020': [1, 0, 0]}}","169","G","湖北","武汉市","1932"
"1576","['长沙县实验中学']","{'NOIP提高': {'2017': [0, 2, 1], '2018': [0, 2, 0]}, 'CSP提高': {'2019': [0, 1, 0]}}","169","G","湖南","长沙市","1933"
"943","['郑州市第二中学']","{'NOIP提高': {'2016': [0, 1, 0], '2017': [1, 0, 0], '2018': [0, 0, 1]}, 'CSP提高': {'2019': [0, 0, 1]}, 'CSP入门': {'2019': [0, 2, 0]}}","169","G","河南","郑州市","1934"
"2173","['黔西南布依族苗族自治州兴义第一中学', '兴义一中']","{'NOIP提高': {'2016': [0, 1, 0], '2018': [0, 1, 0]}, 'CSP提高': {'2019': [1, 2, 0], '2020': [0, 1, 0]}, 'NOIP': {'2020': [0, 1, 0]}}","169","G","贵州","黔西南布依族苗族自治州","1935"
"4791","['绍兴市柯桥区秋瑾中学']","{'CSP入门': {'2020': [0, 1, 0]}}","169","G","浙江","绍兴市","1936"
"2531","['合肥市第四中学']","{'NOIP提高': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 1, 2], '2020': [0, 0, 1]}}","168","G","安徽","合肥市","1937"
"3237","['威海环翠国际中学']","{'CSP入门': {'2019': [1, 3, 0], '2020': [0, 3, 0]}}","168","G","山东","威海市","1938"
"2613","['四川省什邡中学']","{'NOIP提高': {'2018': [0, 0, 1]}, 'CSP提高': {'2019': [0, 1, 0]}}","168","G","四川","德阳市","1939"
"2560","['上海市浦东复旦附中分校', '上海浦东复旦附中分校']","{'NOIP提高': {'2017': [0, 0, 1], '2018': [0, 2, 0]}, 'CSP提高': {'2019': [1, 0, 0]}}","168","G","上海","浦东新区","1940"
"1759","['剡城中学教育集团城东校区', '嵊州市剡城中学教育集团城东校区']","{'NOIP普及': {'2014': [0, 1, 0]}, 'CSP入门': {'2019': [1, 0, 0]}}","167","G","浙江","绍兴市","1941"
"2112","['北京市第二中学']","{'NOIP提高': {'2013': [0, 1, 0], '2018': [0, 2, 0]}, 'CSP提高': {'2019': [0, 1, 0], '2020': [0, 0, 1]}}","167","G","北京","东城区","1942"
"1899","['合肥市师范附属小学', '合肥师范附属小学']","{'NOIP普及': {'2017': [0, 0, 1], '2018': [0, 1, 0]}, 'CSP入门': {'2019': [1, 3, 0]}}","166","G","安徽","合肥市","1943"
"873","['乌鲁木齐华兵实验中学', '华兵实验中学', '新疆维吾尔自治区乌鲁木齐市华兵实验中学']","{'NOIP提高': {'2017': [0, 1, 1], '2018': [0, 0, 1]}, 'NOIP普及': {'2017': [2, 1, 2], '2018': [0, 1, 0]}, 'CSP入门': {'2019': [0, 2, 0]}}","166","G","新疆","乌鲁木齐市","1944"
"3375","['江苏省木渎高级中学']","{'CSP提高': {'2019': [0, 1, 0], '2020': [0, 0, 1]}, 'CSP入门': {'2020': [0, 3, 0]}}","166","G","江苏","苏州市","1945"
"1691","['长沙市芙蓉区大同第二小学', '大同第二小学']","{'NOIP普及': {'2017': [0, 1, 0]}, 'CSP入门': {'2019': [0, 2, 0], '2020': [1, 0, 0]}}","166","G","湖南","长沙市","1946"
"824","['天津市第二十中学', '天津市二十中学']","{'NOIP普及': {'2013': [1, 0, 0], '2014': [2, 1, 0], '2015': [1, 2, 0], '2016': [1, 0, 0]}, 'NOIP提高': {'2016': [1, 1, 0]}, 'CSP入门': {'2019': [0, 1, 0], '2020': [0, 0, 1]}}","165","G","天津","和平区","1947"
"2868","['郑东新区外国语学校', '郑州市郑东新区外国语学校']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP入门': {'2019': [1, 3, 0], '2020': [2, 0, 0]}}","165","G","河南","郑州市","1948"
"1376","['上海外国语大学附属浙江宏达学校']","{'NOIP普及': {'2017': [0, 0, 1], '2018': [1, 0, 0]}}","164","G","浙江","嘉兴市","1949"
"1332","['北京师范大学成都实验中学']","{'NOIP提高': {'2016': [0, 1, 0]}, 'CSP入门': {'2019': [1, 1, 0], '2020': [0, 1, 0]}}","164","G","四川","成都市","1950"
"3324","['浙江春晖中学']","{'CSP提高': {'2019': [0, 1, 0]}}","164","G","浙江","温州市","1951"
"1690","['福州市小柳小学', '福州小柳小学']","{'NOIP普及': {'2016': [0, 1, 0]}, 'CSP入门': {'2019': [1, 0, 0]}}","164","G","福建","福州市","1952"
"1411","['上海市第五十四中学']","{'NOIP提高': {'2016': [0, 1, 0], '2017': [0, 1, 0]}, 'CSP提高': {'2019': [1, 0, 0]}}","164","G","上海","徐汇区","1953"
"1794","['田家庵区第十六小学', '淮南市田家庵区第十六小学', '田家庵区第十九小学']","{'NOIP普及': {'2017': [0, 1, 0], '2018': [0, 5, 4]}, 'CSP入门': {'2019': [0, 6, 0]}}","164","G","安徽","淮南市","1954"
"2368","['绵阳中学育才学校', '四川省绵阳中学育才学校']","{'NOIP普及': {'2018': [1, 2, 1]}, 'CSP入门': {'2019': [0, 2, 0], '2020': [0, 1, 0]}}","164","G","四川","绵阳市","1955"
"1765","['成都市实验小学']","{'NOIP普及': {'2017': [0, 0, 2], '2018': [1, 2, 0]}, 'CSP入门': {'2019': [0, 2, 0], '2020': [0, 1, 0]}}","163","G","四川","成都市","1956"
"3848","['郑州市中原区育红小学']","{'CSP入门': {'2019': [0, 4, 0], '2020': [1, 0, 0]}}","163","G","河南","郑州市","1957"
"1679","['宁波国家高新区外国语学校']","{'NOIP普及': {'2013': [0, 1, 0], '2018': [1, 1, 0]}}","163","G","浙江","宁波市","1958"
"3069","['合肥五十中东校']","{'CSP提高': {'2019': [1, 0, 0]}, 'CSP入门': {'2019': [0, 1, 0]}}","163","G","安徽","淮南市","1959"
"1837","['华东政法大学附属中学', '上海市华东政法大学附属中学']","{'NOIP普及': {'2016': [0, 0, 1], '2017': [0, 0, 1], '2018': [1, 0, 0]}}","162","G","上海","长宁区","1960"
"2907","['上海市浦东新区海桐小学']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP提高': {'2019': [0, 0, 1]}, 'CSP入门': {'2019': [0, 2, 0]}}","162","G","上海","浦东新区","1961"
"1083","['重庆市南川中学校']","{'NOIP提高': {'2016': [0, 2, 0], '2017': [0, 2, 1], '2018': [0, 2, 3]}}","162","G","重庆","南川区","1962"
"2991","['武汉第三寄宿中学']","{'NOIP普及': {'2018': [0, 0, 1]}, 'CSP入门': {'2019': [0, 1, 0], '2020': [2, 0, 1]}, 'CSP提高': {'2020': [0, 0, 1]}}","162","G","湖北","武汉市","1963"
"2300","['合肥市华府骏苑小学']","{'NOIP普及': {'2018': [1, 1, 0]}}","162","G","安徽","合肥市","1964"
"4869","['北京学助科技有限公司']","{'CSP入门': {'2020': [1, 1, 1]}}","162","G","北京","海淀区","1965"
"764","['东莞市东城第一中学']","{'NOIP普及': {'2013': [1, 0, 0], '2015': [0, 1, 0], '2016': [0, 1, 0], '2017': [0, 2, 0], '2018': [0, 1, 0]}}","161","G","广东","东莞市","1966"
"914","['揭阳第一中学']","{'NOIP提高': {'2016': [0, 1, 2], '2017': [1, 0, 0], '2018': [0, 1, 0]}}","161","G","广东","揭阳市","1967"
"3166","['徐州市矿大实验学校']","{'CSP入门': {'2019': [1, 2, 0]}}","161","G","江苏","徐州市","1968"
